regionId: 824284586, index: 1, origin: -0.17487441764046568, 3.0194889108238927, 0.008235658884574615, normal: 0.0013187608838287341, 0.0072185225664064935, 0.9999730765384083, concave hull size: 181, number of convex polygons: 11, [10, 6, 9, 8, 11, 5, 6, 9, 6, 7, 11]
regionId: 995318261, index: 1, origin: -1.1330016062200237, 3.9260366961713187, 0.4973910785236884, normal: 0.0881602076533386, -0.8998093500630017, 0.4272831746344797, concave hull size: 57, number of convex polygons: 3, [13, 10, 4]
regionId: 1689281424, index: 1, origin: -1.6392714111416167, 3.1696135779026617, 0.6707757619344987, normal: 0.9966432975988834, 0.08166405994757092, -0.005754881762754849, concave hull size: 45, number of convex polygons: 1, [14]
regionId: 911601627, index: 1, origin: -1.1586072402012701, 4.164927638894799, 0.8185825807576316, normal: 0.07194597781510163, -0.996476811621681, 0.04310151014196136, concave hull size: 24, number of convex polygons: 1, [9]
regionId: 1608767315, index: 1, origin: 0.03392656810755114, 4.053756884504183, 0.18451468155040301, normal: 0.005930577709428898, 0.01681797826338746, 0.9998409792837882, concave hull size: 31, number of convex polygons: 1, [14]
regionId: 566932338, index: 1, origin: 0.03274154957247575, 3.9776487756299974, 0.09454470460828746, normal: 0.004654075183734191, 0.015464597289835416, 0.9998695844033098, concave hull size: 69, number of convex polygons: 1, [17]
regionId: 499302243, index: 1, origin: -0.04277346374642005, 6.422999333781345, 1.048574159929273, normal: 0.07002479621945541, -0.997466280460621, 0.012551783079591866, concave hull size: 121, number of convex polygons: 3, [13, 10, 9]
regionId: 1237975432, index: 1, origin: -1.784745610913924, 3.966114744678624, 1.1969611690505866, normal: 0.9955811089219571, 0.09325675931659316, -0.011019636994618387, concave hull size: 53, number of convex polygons: 1, [12]
regionId: 628819706, index: 1, origin: -2.0217423275292647, 2.4238097277032304, 0.7814929439360837, normal: 0.004418503142258576, 0.009408362708223919, 0.9999459783113948, concave hull size: 2, number of convex polygons: 1, [2]
regionId: 628819706, index: 2, origin: -2.0217423275292647, 2.4238097277032304, 0.7814929439360837, normal: 0.004418503142258576, 0.009408362708223919, 0.9999459783113948, concave hull size: 31, number of convex polygons: 2, [8, 8]
regionId: 1025571019, index: 1, origin: 0.7858855456236934, 5.422529921433892, -0.02613472554538964, normal: 0.0013376378145241244, 0.019205252122271484, 0.9998146673339, concave hull size: 5, number of convex polygons: 1, [4]
regionId: 1025571019, index: 2, origin: 0.7858855456236934, 5.422529921433892, -0.02613472554538964, normal: 0.0013376378145241244, 0.019205252122271484, 0.9998146673339, concave hull size: 129, number of convex polygons: 8, [9, 14, 8, 6, 6, 7, 9, 7]
regionId: 491133483, index: 1, origin: -2.045821143015649, 2.3009389247603074, 1.0919364042409514, normal: 0.9273883485015073, 0.36297602714855365, -0.09054973649381692, concave hull size: 13, number of convex polygons: 1, [8]
regionId: 24394713, index: 1, origin: 0.06550470972220086, 3.7355968266816673, 0.1293907624068429, normal: 0.07229172539403557, -0.9969615310248684, 0.029010551461557732, concave hull size: 20, number of convex polygons: 1, [10]
regionId: 1368836483, index: 1, origin: -2.0496907592788935, 2.8635904546675643, 1.2055787831787161, normal: 0.9117954803317405, -0.13611448880542942, 0.38742979749090944, concave hull size: 16, number of convex polygons: 1, [8]
regionId: 1019389441, index: 1, origin: -1.9628534412608953, 2.305766404799696, 0.5071876241632227, normal: 0.9993745129962425, 0.035337230646930354, -0.0013648823132872412, concave hull size: 10, number of convex polygons: 1, [8]
regionId: 2058407271, index: 1, origin: -1.7323268779418755, 4.819555966359265, 1.0612724175993002, normal: 0.9999522392578409, 0.007285373022148756, -0.006514794176160965, concave hull size: 18, number of convex polygons: 1, [10]
regionId: 796272372, index: 1, origin: -2.981499836468802, 6.357818593253705, 1.3542562682112111, normal: 0.9974575987847237, 0.0694298472585798, -0.01605723937243564, concave hull size: 2, number of convex polygons: 1, [2]
regionId: 796272372, index: 2, origin: -2.981499836468802, 6.357818593253705, 1.3542562682112111, normal: 0.9974575987847237, 0.0694298472585798, -0.01605723937243564, concave hull size: 48, number of convex polygons: 3, [9, 7, 6]
regionId: 443360525, index: 1, origin: -2.4179091803066397, 2.457641602810764, 0.785031069947787, normal: 0.0029609679460780754, -0.020957306018566397, 0.9997759869057, concave hull size: 17, number of convex polygons: 1, [7]
regionId: 1517263475, index: 1, origin: -2.0603386031256776, 2.5934785229188426, 0.47722506523132324, normal: 0.9968252134261804, 0.05407585704914516, -0.05844053013320982, concave hull size: 8, number of convex polygons: 1, [8]
regionId: 1392814118, index: 1, origin: -2.0782911873632854, 3.437156792609922, 1.2200217804601114, normal: 0.8598820226426421, 0.08855958180849673, 0.502752531178017, concave hull size: 14, number of convex polygons: 1, [8]
regionId: 655426465, index: 1, origin: -2.0215712457463373, 2.2430739437324423, 1.2302767608476721, normal: 0.9596824451219597, 0.2650856467247918, 0.09348371208523854, concave hull size: 9, number of convex polygons: 1, [6]
regionId: 1346007866, index: 1, origin: 1.0660050905734613, 3.9086093598199123, 0.5450967002203421, normal: 0.050300830754329735, -0.9985872338702225, 0.017127836315247516, concave hull size: 49, number of convex polygons: 3, [12, 6, 10]
regionId: 1230024928, index: 1, origin: -1.9803079124810044, 4.441739020140275, 0.7481741093207097, normal: -0.17668217175825043, -0.10741943987104274, 0.9783887132017517, concave hull size: 11, number of convex polygons: 1, [7]
regionId: 2058510274, index: 1, origin: -3.189747049383921, 4.722691940934691, 0.8436097608853689, normal: 0.8485213973952136, 0.26239021714184446, 0.4595245500631384, concave hull size: 9, number of convex polygons: 1, [8]
